siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 03:00",16.8
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 03:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 03:00",2.25
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 03:00",28
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-01 03:00",100
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 03:00",0.9
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 03:00",116
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 03:00",0.8
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 03:00",0.33
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-01 03:00",7
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 03:00",42
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 03:00",10.3
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 03:00",1.5
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 03:00",8
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 03:00",2.52
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 03:00",0.07
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 03:00",0.9
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 03:00",120
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 03:00",17.5
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 03:00",0.5
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 03:00",2.45
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 03:00",35
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-01 03:00",98
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 03:00",0.5
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 03:00",121
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 03:00",1
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 03:00",0.38
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-01 03:00",15
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 03:00",28
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 03:00",8.5
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 03:00",1
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 03:00",7
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 03:00",2.25
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 03:00",0.06
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 03:00",1.2
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 03:00",263
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 03:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 03:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 03:00",2.19
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 03:00",19
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-01 03:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 03:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 03:00",
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-01 04:00",9
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 04:00",0.5
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 04:00",0.35
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-01 04:00",8
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 04:00",24
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 04:00",9.6
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 04:00",1.2
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 04:00",8
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 04:00",2.56
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 04:00",0.12
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 04:00",0.3
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 04:00",225
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 04:00",17.8
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 04:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 04:00",2.44
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 04:00",23
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-01 04:00",97
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 04:00",0.2
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 04:00",221
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 04:00",0.4
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 04:00",0.48
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-01 04:00",4
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 04:00",34
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 04:00",17.6
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 04:00",0.3
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 04:00",17
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 04:00",2.43
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 04:00",0.14
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 04:00",2.5
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 04:00",118
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 04:00",17.6
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 04:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 04:00",2.29
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 04:00",30
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-01 04:00",100
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 04:00",1.9
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 04:00",124
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 04:00",0.8
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 04:00",0.38
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-01 04:00",7
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 04:00",32
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 04:00",10.2
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 04:00",0.8
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 04:00",9
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 04:00",2.36
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 04:00",0.07
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 04:00",1.8
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 04:00",74
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 04:00",17
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 04:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 04:00",2.29
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 04:00",27
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-01 04:00",100
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 04:00",1.4
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 04:00",102
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 04:00",0.6
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 04:00",0.32
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 04:00",38
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 04:00",9.4
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 04:00",1.1
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 04:00",8
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 04:00",2.5
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 04:00",0.07
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 04:00",2.4
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 04:00",118
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 04:00",18
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 04:00",0.5
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 04:00",2.44
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 04:00",25
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-01 04:00",98
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 04:00",1.5
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 04:00",105
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 04:00",1
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 04:00",0.36
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-01 04:00",8
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 04:00",23
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 04:00",8.5
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 04:00",0.9
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 04:00",7
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 04:00",2.29
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 04:00",0.07
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 04:00",2.3
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 04:00",133
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 04:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 04:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 04:00",2.22
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 04:00",19
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-01 04:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 04:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 04:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 05:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 05:00",
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-01 05:00",
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 05:00",4
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 05:00",2.04
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 05:00",
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 05:00",
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 05:00",290
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 05:00",1
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 05:00",0.01
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 05:00",2.06
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 05:00",3
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 05:00",0.9
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 05:00",4.1
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 05:00",9
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-01 05:00",23
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 05:00",0.2
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 05:00",0.9
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 05:00",110
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 05:00",2.4
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-01 05:00",98
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 05:00",11
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 05:00",2.25
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 05:00",0
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 05:00",18.4
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 05:00",109
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 05:00",2
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 05:00",0.03
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 05:00",2.27
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 05:00",5
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 05:00",1.1
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 05:00",6.5
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 05:00",20
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-01 05:00",16
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 05:00",0.25
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 05:00",0.6
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 05:00",70
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 05:00",1.6
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-01 05:00",100
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 05:00",8
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 05:00",2.11
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 05:00",0
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 05:00",17.5
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 05:00",69
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 05:00",1.2
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 05:00",0.38
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 05:00",0.04
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 05:00",2.15
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 05:00",4
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 05:00",0.7
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 05:00",5.2
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 05:00",17
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-01 05:00",18
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 05:00",0.25
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 05:00",0.8
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 05:00",95
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 05:00",0.5
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 05:00",1.6
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-01 05:00",100
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 05:00",25
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 05:00",2.17
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 05:00",0
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 05:00",17.6
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 05:00",85
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 05:00",1.2
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 05:00",0.08
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 05:00",2.25
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 05:00",11
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 05:00",0.3
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 05:00",11.9
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 05:00",25
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-01 05:00",7
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 05:00",0.39
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 05:00",0.4
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 05:00",358
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 05:00",0.1
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-01 05:00",97
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 05:00",18
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 05:00",2.57
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 05:00",0
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 05:00",17.9
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 05:00",9
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 05:00",0.3
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 05:00",0.17
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 05:00",2.74
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 05:00",10
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 05:00",1.5
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 05:00",12.3
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 05:00",23
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-01 05:00",5
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 06:00",0.5
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 06:00",0.27
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-01 06:00",13
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 06:00",9
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 06:00",8.7
33,彰化,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 06:00",1.3
33,彰化,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 06:00",7
33,彰化,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 06:00",2.37
33,彰化,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 06:00",0.09
33,彰化,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 06:00",0.6
33,彰化,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 06:00",356
33,彰化,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 06:00",18.4
33,彰化,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 06:00",0
33,彰化,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 06:00",2.27
33,彰化,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 06:00",9
33,彰化,彰化縣,38,相對濕度,RH,%,"2025-02-01 06:00",96
33,彰化,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 06:00",0.1
33,彰化,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 06:00",20
34,線西,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 06:00",0.3
34,線西,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 06:00",0.31
34,線西,彰化縣,3,臭氧,O3,ppb,"2025-02-01 06:00",10
34,線西,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 06:00",14
34,線西,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 06:00",8.5
34,線西,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 06:00",0.2
34,線西,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 06:00",8
34,線西,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 06:00",2.17
34,線西,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 06:00",0.06
34,線西,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 06:00",2
34,線西,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 06:00",44
34,線西,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 06:00",17.8
34,線西,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 06:00",0
34,線西,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 06:00",2.11
34,線西,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 06:00",13
34,線西,彰化縣,38,相對濕度,RH,%,"2025-02-01 06:00",100
34,線西,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 06:00",1.2
34,線西,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 06:00",69
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 06:00",0.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 06:00",0.23
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-02-01 06:00",15
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 06:00",15
35,二林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 06:00",3.8
35,二林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 06:00",0.5
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 06:00",3
35,二林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 06:00",2.12
35,二林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 06:00",0.03
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 06:00",1.3
35,二林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 06:00",41
35,二林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 06:00",17.5
35,二林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 06:00",0
35,二林,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 06:00",2.09
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 06:00",5
35,二林,彰化縣,38,相對濕度,RH,%,"2025-02-01 06:00",100
35,二林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 06:00",1.1
35,二林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 06:00",47
85,大城,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 06:00",0.7
85,大城,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 06:00",0.22
85,大城,彰化縣,3,臭氧,O3,ppb,"2025-02-01 06:00",15
85,大城,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 06:00",14
85,大城,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 06:00",6.4
85,大城,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 06:00",1.3
85,大城,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 06:00",5
85,大城,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 06:00",2.44
85,大城,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 06:00",0.03
85,大城,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 06:00",2.1
85,大城,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 06:00",46
85,大城,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 06:00",18.4
85,大城,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 06:00",0
85,大城,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 06:00",2.41
85,大城,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 06:00",14
85,大城,彰化縣,38,相對濕度,RH,%,"2025-02-01 06:00",98
85,大城,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 06:00",1.4
85,大城,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 06:00",58
139,員林,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 06:00",0.9
139,員林,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 06:00",0.24
139,員林,彰化縣,3,臭氧,O3,ppb,"2025-02-01 06:00",17
139,員林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 06:00",9
139,員林,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 06:00",6.1
139,員林,彰化縣,6,一氧化氮,NO,ppb,"2025-02-01 06:00",1.1
139,員林,彰化縣,7,二氧化氮,NO2,ppb,"2025-02-01 06:00",5
139,員林,彰化縣,8,總碳氫化物,THC,ppm,"2025-02-01 06:00",2.16
139,員林,彰化縣,9,非甲烷碳氫化合物,NMHC,ppm,"2025-02-01 06:00",0.05
139,員林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 06:00",0.7
139,員林,彰化縣,11,風向,WIND_DIREC,degrees,"2025-02-01 06:00",27
139,員林,彰化縣,14,溫度,AMB_TEMP,℃,"2025-02-01 06:00",
139,員林,彰化縣,23,雨量,RAINFALL,mm,"2025-02-01 06:00",
139,員林,彰化縣,31,甲烷,CH4,ppm,"2025-02-01 06:00",2.11
139,員林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-02-01 06:00",6
139,員林,彰化縣,38,相對濕度,RH,%,"2025-02-01 06:00",
139,員林,彰化縣,143,小時風速值,WS_HR,m/sec,"2025-02-01 06:00",
139,員林,彰化縣,144,小時風向值,WD_HR,degrees,"2025-02-01 06:00",
35,二林,彰化縣,10,風速,WIND_SPEED,m/sec,"2025-02-01 07:00",1.7
33,彰化,彰化縣,1,二氧化硫,SO2,ppb,"2025-02-01 07:00",0.6
33,彰化,彰化縣,2,一氧化碳,CO,ppm,"2025-02-01 07:00",0.46
33,彰化,彰化縣,3,臭氧,O3,ppb,"2025-02-01 07:00",6
33,彰化,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-02-01 07:00",9
33,彰化,彰化縣,5,氮氧化物,NOx,ppb,"2025-02-01 07:00",14.5
