Date,kpt,Temperature,Humidity,Rain,day_week,Hour,label
2024/8/7,508.25,28.4,81,0,3,3,63
2024/8/7,485.75,28.3,78,0,3,4,63
2024/8/7,477.25,27.9,78,0,3,5,63
2024/8/7,303.25,27.7,80,0,3,6,63
2024/8/7,224.25,28.5,74,0,3,7,63
2024/8/7,207.75,29.5,69,0,3,8,63
2024/8/7,219.75,30.9,64,0,3,9,63
2024/8/7,205.75,31.5,63,0,3,10,63
2024/8/7,260.25,31.4,69,0,3,11,63
2024/8/7,162.5,31.7,67,0,3,12,63
2024/8/7,156.75,32.1,66,0,3,13,63
2024/8/7,327,32.5,65,0,3,14,63
2024/8/7,504.5,31.8,70,0,3,15,63
2024/8/7,511,32.1,67,0,3,16,63
2024/8/7,429.5,29.8,78,0,3,17,63
2024/8/7,443.25,30.9,71,0,3,18,63
2024/8/7,459.75,30.7,71,0,3,19,63
2024/8/7,454.5,30.1,74,0,3,20,63
2024/8/7,422.5,30.2,72,0,3,21,63
2024/8/7,393.25,30,72,0,3,22,63
2024/8/7,384.5,30,73,0,3,23,63
2024/8/8,542,29.7,73,0,4,0,63
2024/8/8,538,29.9,76,0,4,1,63
2024/8/8,547,29,85,0,4,2,63
2024/8/8,522.75,28.7,86,0,4,3,63
2024/8/8,487,27.2,92,0,4,4,63
2024/8/8,466.75,27,93,0,4,5,63
2024/8/8,333.75,27.6,91,0,4,6,63
2024/8/8,324.5,27.6,93,0,4,7,63
2024/8/8,400,27.5,95,1,4,8,63
2024/8/8,397.75,27.6,93,0,4,9,63
2024/8/8,161.75,28,90,0,4,10,63
2024/8/8,81.25,29.4,79,0,4,11,63
2024/8/8,137.5,30.4,75,0,4,12,63
2024/8/8,111,32.2,66,0,4,13,63
2024/8/8,232,32.4,65,0,4,14,63
2024/8/8,378,32.9,61,0,4,15,63
2024/8/8,379.75,33.9,57,0,4,16,63
2024/8/8,399.75,33.5,58,0,4,17,63
2024/8/8,460,31.4,69,0,4,18,63
2024/8/8,461,30.5,75,0,4,19,63
2024/8/8,439.75,30.2,78,0,4,20,63
2024/8/8,407.75,30.1,80,0,4,21,63
2024/8/8,413.75,29.6,88,0,4,22,63
2024/8/8,389.25,29.4,88,0,4,23,63
2024/8/9,533,29.4,87,0,5,0,62
2024/8/9,553.75,29.2,88,0,5,1,62
2024/8/9,514.5,28.8,89,0,5,2,62
2024/8/9,499.25,28.7,89,0,5,3,62
2024/8/9,515.25,28.6,88,0,5,4,62
2024/8/9,466.25,28.9,87,0,5,5,62
2024/8/9,275.5,29.2,81,0,5,6,62
2024/8/9,251.75,28.9,80,0,5,7,62
2024/8/9,178.25,28.5,84,0,5,8,62
2024/8/9,147.25,29.9,76,0,5,9,62
2024/8/9,21.25,31.1,67,0,5,10,62
2024/8/9,-35,32,68,0,5,11,62
2024/8/9,21.25,32,69,0,5,12,62
2024/8/9,152,31.9,70,0,5,13,62
2024/8/9,155.5,31.9,72,0,5,14,62
2024/8/9,371.25,31.4,72,0,5,15,62
2024/8/9,440.75,31.1,70,0,5,16,62
2024/8/9,363.25,30.7,71,0,5,17,62
2024/8/9,398,30.1,74,0,5,18,62
2024/8/9,394.25,30.1,74,0,5,19,62
2024/8/9,410.25,29.6,77,0,5,20,62
2024/8/9,378.75,29.5,78,0,5,21,62
2024/8/9,374.75,29.1,79,0,5,22,62
2024/8/9,362.75,29.3,78,0,5,23,62
2024/8/10,502.75,29,80,0,6,0,62
2024/8/10,511.5,29,78,0,6,1,62
2024/8/10,499.5,29.2,78,0,6,2,62
2024/8/10,490.75,29,80,0,6,3,62
2024/8/10,491.5,28.9,85,0,6,4,62
2024/8/10,453.25,28.4,83,0,6,5,62
2024/8/10,314.5,27.7,89,0,6,6,62
2024/8/10,258,27.1,92,0,6,7,62
2024/8/10,136,26.7,93,0,6,8,62
2024/8/10,84.75,28.1,86,0,6,9,62
2024/8/10,-170.75,30,74,0,6,10,62
2024/8/10,-30.25,30.7,71,0,6,11,62
2024/8/10,50.5,31.4,69,0,6,12,62
2024/8/10,91.5,31.8,70,0,6,13,62
2024/8/10,19.25,31.6,71,0,6,14,62
2024/8/10,72.75,31.2,72,0,6,15,62
2024/8/10,120.25,30.9,73,0,6,16,62
2024/8/10,231.5,30.3,75,0,6,17,62
2024/8/10,371.5,29.9,76,0,6,18,62
2024/8/10,381.5,29.4,76,0,6,19,62
2024/8/10,383,29.2,76,0,6,20,62
2024/8/10,367.25,28.8,79,0,6,21,62
2024/8/10,360.5,28.6,86,0,6,22,62
2024/8/10,348.5,28.4,80,0,6,23,62
2024/8/11,490.5,28.5,76,0,0,0,62
2024/8/11,484.5,28.5,77,0,0,1,62
2024/8/11,484.5,29.1,74,0,0,2,62
2024/8/11,510.25,29,76,0,0,3,62
2024/8/11,473.25,28.7,77,0,0,4,62
2024/8/11,450.75,28.4,78,0,0,5,62
2024/8/11,305,28,80,0,0,6,62
2024/8/11,227.25,28,79,0,0,7,62
2024/8/11,204.5,29.2,74,0,0,8,62
2024/8/11,90,29.2,76,0,0,9,62
2024/8/11,6.25,29.8,77,0,0,10,62
2024/8/11,-9.25,31.2,71,0,0,11,62
2024/8/11,37.75,31.9,68,0,0,12,62
2024/8/11,124,32.9,64,0,0,13,62
2024/8/11,80.5,33.5,62,0,0,14,62
2024/8/11,287.5,33.6,61,0,0,15,62
2024/8/11,244.25,33.3,64,0,0,16,62
2024/8/11,311.75,32,65,0,0,17,62
2024/8/11,369.5,31.4,69,0,0,18,62
2024/8/11,389.25,30.8,70,0,0,19,62
2024/8/11,407,30.5,72,0,0,20,62
2024/8/11,380.5,30.2,75,0,0,21,62
2024/8/11,408.25,29.9,77,0,0,22,62
2024/8/11,363.75,29.7,78,0,0,23,62
2024/8/12,375,29.4,79,0,1,0,64
2024/8/12,381.75,29.2,78,0,1,1,64
2024/8/12,399.75,29.1,78,0,1,2,64
2024/8/12,350,29,78,0,1,3,64
2024/8/12,330.75,28.9,79,0,1,4,64
2024/8/12,304.25,28.6,79,0,1,5,64
2024/8/12,298.75,28.4,80,0,1,6,64
2024/8/12,235.25,29.9,74,0,1,7,64
2024/8/12,345.25,30.5,72,0,1,8,64
2024/8/12,442.75,31,71,0,1,9,64
2024/8/12,452.25,32.1,69,0,1,10,64
2024/8/12,406.5,32.1,68,0,1,11,64
2024/8/12,486.75,32.9,62,0,1,12,64
2024/8/12,468.75,32.6,67,0,1,13,64
2024/8/12,444,33.3,63,0,1,14,64
2024/8/12,546.75,33.1,64,0,1,15,64
2024/8/12,397,32.9,66,0,1,16,64
2024/8/12,398.5,32.6,68,0,1,17,64
2024/8/12,474.5,31.6,74,0,1,18,64
2024/8/12,470.75,30.9,79,0,1,19,64
2024/8/12,465,30.7,78,0,1,20,64
2024/8/12,455.25,29.7,78,0,1,21,64
2024/8/12,414.25,29.4,79,0,1,22,64
2024/8/12,392.75,29.3,86,1,1,23,64
2024/8/13,403.5,29.5,83,0,2,0,64
2024/8/13,422,29.5,78,0,2,1,64
2024/8/13,377.75,29.3,79,0,2,2,64
2024/8/13,400,29,80,0,2,3,64
2024/8/13,352.25,29.1,80,0,2,4,64
2024/8/13,327,29.1,80,0,2,5,64
2024/8/13,328,29.1,79,0,2,6,64
2024/8/13,291.25,29.5,75,0,2,7,64
2024/8/13,427,30.5,72,0,2,8,64
2024/8/13,476,31.3,71,0,2,9,64
2024/8/13,416.75,32,69,0,2,10,64
2024/8/13,426,33.1,65,0,2,11,64
2024/8/13,594,32.5,70,0,2,12,64
2024/8/13,414.5,30.9,85,1,2,13,64
2024/8/13,262,30.5,76,0,2,14,64
2024/8/13,417,32.4,66,0,2,15,64
2024/8/13,448.25,32.2,69,0,2,16,64
2024/8/13,417,30.3,73,0,2,17,64
2024/8/13,458,29.6,77,0,2,18,64
2024/8/13,463.25,29.2,87,1,2,19,64
2024/8/13,454,28.9,86,0,2,20,64
2024/8/13,418.25,29.3,85,0,2,21,64
2024/8/13,408,29.4,86,0,2,22,64
2024/8/13,390,29.3,88,0,2,23,64
2024/8/14,387,29.3,87,0,3,0,63
2024/8/14,380.75,29,89,0,3,1,63
2024/8/14,369.75,28.5,91,0,3,2,63
2024/8/14,364.75,28.5,89,0,3,3,63
2024/8/14,344.75,28.5,88,0,3,4,63
2024/8/14,331.75,28.3,88,0,3,5,63
2024/8/14,303.5,28.2,87,0,3,6,63
2024/8/14,210.25,28.9,79,0,3,7,63
2024/8/14,180,30.1,75,0,3,8,63
2024/8/14,185.75,30.9,72,0,3,9,63
2024/8/14,153.75,31.7,69,0,3,10,63
2024/8/14,345,32.2,67,0,3,11,63
2024/8/14,425,27.2,92,1,3,12,63
2024/8/14,215.75,28.8,85,1,3,13,63
2024/8/14,448.5,30.6,76,0,3,14,63
2024/8/14,439,28.4,84,0,3,15,63
2024/8/14,418.75,26.1,92,1,3,16,63
2024/8/14,403.5,27.1,92,0,3,17,63
2024/8/14,445.75,27.1,91,1,3,18,63
2024/8/14,433.75,26.9,92,0,3,19,63
2024/8/14,420.5,27.2,92,0,3,20,63
2024/8/14,410.5,27.2,93,0,3,21,63
2024/8/14,387.25,27.1,94,0,3,22,63
2024/8/14,369.25,27,94,0,3,23,63
2024/8/15,357.25,26.9,92,0,4,0,63
2024/8/15,348.5,26.9,92,0,4,1,63
2024/8/15,354,27,93,0,4,2,63
2024/8/15,344.25,27.1,92,0,4,3,63
2024/8/15,334.5,27.1,94,1,4,4,63
2024/8/15,315.5,27.3,94,0,4,5,63
2024/8/15,300.25,27.3,93,0,4,6,63
2024/8/15,231.75,28,91,0,4,7,63
2024/8/15,305.75,28.8,86,0,4,8,63
2024/8/15,374.25,29.3,85,0,4,9,63
2024/8/15,287,29.6,79,0,4,10,63
2024/8/15,340.5,26.4,93,1,4,11,63
2024/8/15,311.25,26,92,1,4,12,63
2024/8/15,205.5,26.5,91,1,4,13,63
2024/8/15,277.5,27.6,92,0,4,14,63
2024/8/15,387.75,28.4,88,0,4,15,63
2024/8/15,386.5,27.5,90,0,4,16,63
2024/8/15,367.25,27.3,93,0,4,17,63
2024/8/15,383.5,26.6,93,0,4,18,63
2024/8/15,372.25,26.8,92,0,4,19,63
2024/8/15,364.25,27,91,0,4,20,63
2024/8/15,352.75,27,92,0,4,21,63
2024/8/15,361.75,27.3,91,0,4,22,63
2024/8/15,347.75,27.4,91,0,4,23,63
2024/8/16,480.75,27.3,90,0,5,0,62
2024/8/16,473.75,27.1,91,0,5,1,62
2024/8/16,466.5,27.2,91,0,5,2,62
2024/8/16,459.75,27.4,89,0,5,3,62
2024/8/16,462.25,27.2,90,0,5,4,62
2024/8/16,440.75,27.3,90,0,5,5,62
2024/8/16,286,27.3,90,0,5,6,62
2024/8/16,185.5,27.6,90,0,5,7,62
2024/8/16,144,29.2,77,0,5,8,62
2024/8/16,157.25,30.2,72,0,5,9,62
2024/8/16,-131,30.8,69,0,5,10,62
2024/8/16,12.25,31.2,69,0,5,11,62
2024/8/16,161.25,31.7,69,0,5,12,62
2024/8/16,167.5,30.3,76,0,5,13,62
2024/8/16,188.25,30.9,73,0,5,14,62
2024/8/16,284.75,31,72,0,5,15,62
2024/8/16,338.5,31.2,70,0,5,16,62
2024/8/16,358,30.4,75,0,5,17,62
2024/8/16,380,30.3,75,0,5,18,62
2024/8/16,379.5,29.4,81,0,5,19,62
2024/8/16,364.75,28.4,87,0,5,20,62
2024/8/16,365.75,27.7,89,0,5,21,62
2024/8/16,362.75,27.5,90,0,5,22,62
2024/8/16,341,27.5,91,0,5,23,62
2024/8/17,481.75,27.3,93,0,6,0,62
2024/8/17,466.25,26.9,94,0,6,1,62
2024/8/17,471.75,26.5,91,0,6,2,62
2024/8/17,470.25,26.2,93,0,6,3,62
2024/8/17,460.75,26.4,91,0,6,4,62
2024/8/17,437,26.7,95,0,6,5,62
2024/8/17,280,26.8,94,0,6,6,62
2024/8/17,206.5,27.1,93,0,6,7,62
2024/8/17,93.5,27.6,91,0,6,8,62
2024/8/17,130.25,28.9,85,0,6,9,62
2024/8/17,56.5,28.7,87,0,6,10,62
2024/8/17,175.25,27.9,90,0,6,11,62
2024/8/17,169.25,28.4,87,0,6,12,62
2024/8/17,170.5,29.2,79,0,6,13,62
2024/8/17,83,29.7,75,0,6,14,62
2024/8/17,39,29.7,75,0,6,15,62
2024/8/17,55.25,30.4,71,0,6,16,62
2024/8/17,233.25,30.1,73,0,6,17,62
2024/8/17,351,29.4,74,0,6,18,62
2024/8/17,351.25,28.9,80,0,6,19,62
2024/8/17,352,28.6,80,0,6,20,62
2024/8/17,340.75,28.4,79,0,6,21,62
2024/8/17,340.5,28.4,78,0,6,22,62
2024/8/17,334.25,28.2,83,0,6,23,62
2024/8/18,466.5,28,88,0,0,0,62
2024/8/18,470.5,27.6,88,0,0,1,62
2024/8/18,467,27.3,89,0,0,2,62
2024/8/18,469.5,27.2,90,0,0,3,62
2024/8/18,465.75,27.2,90,0,0,4,62
2024/8/18,452.25,27.3,90,0,0,5,62
2024/8/18,313,27.1,91,0,0,6,62
2024/8/18,259.5,26.6,91,0,0,7,62
2024/8/18,204,27.6,88,0,0,8,62
2024/8/18,250.75,28.7,78,0,0,9,62
2024/8/18,258,29.9,73,0,0,10,62
2024/8/18,148,30,74,0,0,11,62
2024/8/18,164.25,30.8,72,0,0,12,62
2024/8/18,239.5,30.9,71,0,0,13,62
2024/8/18,222.5,29.2,78,0,0,14,62
2024/8/18,230.75,28.2,85,0,0,15,62
2024/8/18,194.25,27.2,93,1,0,16,62
2024/8/18,136.5,27,94,1,0,17,62
2024/8/18,188.25,27.7,92,0,0,18,62
2024/8/18,216.75,26.3,95,0,0,19,62
2024/8/18,274.75,26.9,94,0,0,20,62
2024/8/18,356.5,27.1,95,0,0,21,62
2024/8/18,362.25,27.2,95,0,0,22,62
2024/8/18,341.25,27.3,93,0,0,23,62
2024/8/19,484.25,27.3,92,0,1,0,63
2024/8/19,492.5,27.3,89,0,1,1,63
2024/8/19,474.5,27.2,91,0,1,2,63
2024/8/19,478.25,27,93,0,1,3,63
2024/8/19,494.5,26.8,92,0,1,4,63
2024/8/19,450.75,26.7,92,0,1,5,63
2024/8/19,294.75,27,91,0,1,6,63
2024/8/19,245.25,27.4,88,0,1,7,63
2024/8/19,219.75,28.6,79,0,1,8,63
2024/8/19,220.75,29.8,76,0,1,9,63
2024/8/19,107.25,30.7,73,0,1,10,63
2024/8/19,188.25,31.2,71,0,1,11,63
2024/8/19,109,28.7,78,0,1,12,63
2024/8/19,69.5,29.4,77,0,1,13,63
2024/8/19,267,30.1,76,0,1,14,63
2024/8/19,453,30.3,74,0,1,15,63
2024/8/19,487.25,28.7,85,0,1,16,63
2024/8/19,427.25,26.3,92,1,1,17,63
2024/8/19,436.75,27.1,93,1,1,18,63
2024/8/19,441.5,27.3,88,0,1,19,63
2024/8/19,430,27.6,83,0,1,20,63
2024/8/19,411.5,27.9,78,0,1,21,63
2024/8/19,376.25,28.1,75,0,1,22,63
2024/8/19,385,27.9,76,0,1,23,63
2024/8/20,502.5,28.6,70,0,2,0,63
2024/8/20,502,28.5,69,0,2,1,63
2024/8/20,524,28.5,69,0,2,2,63
2024/8/20,491.25,28.4,70,0,2,3,63
2024/8/20,495,28.2,70,0,2,4,63
2024/8/20,451.25,27.7,71,0,2,5,63
2024/8/20,267.5,27.6,71,0,2,6,63
2024/8/20,271.25,28.7,67,0,2,7,63
2024/8/20,197.25,28.9,68,0,2,8,63
2024/8/20,212,31.1,63,0,2,9,63
2024/8/20,69.5,32.1,60,0,2,10,63
2024/8/20,38.75,33.4,56,0,2,11,63
2024/8/20,161.25,33.7,58,0,2,12,63
2024/8/20,239,33.5,57,0,2,13,63
2024/8/20,333.25,28,80,0,2,14,63
2024/8/20,495,29.8,76,0,2,15,63
2024/8/20,483.25,25.3,92,1,2,16,63
2024/8/20,429.75,26.2,91,1,2,17,63
2024/8/20,430.75,26.5,92,0,2,18,63
2024/8/20,427.5,26.4,91,0,2,19,63
2024/8/20,411,24.8,94,1,2,20,63
2024/8/20,406,25.2,92,1,2,21,63
2024/8/20,388.75,25.9,93,0,2,22,63
2024/8/20,355,26.5,88,0,2,23,63
2024/8/21,487.25,26.5,90,0,3,0,63
2024/8/21,487,26.9,80,0,3,1,63
2024/8/21,505.5,26.4,87,0,3,2,63
2024/8/21,508,26,89,0,3,3,63
2024/8/21,476.5,26,89,0,3,4,63
2024/8/21,452.75,26.1,89,0,3,5,63
2024/8/21,312.5,26.5,88,0,3,6,63
2024/8/21,195,27.9,79,0,3,7,63
2024/8/21,157.75,30.1,72,0,3,8,63
2024/8/21,151,31.4,65,0,3,9,63
2024/8/21,-29.25,32.4,61,0,3,10,63
2024/8/21,-9.75,33.3,59,0,3,11,63
2024/8/21,50.75,32.9,62,0,3,12,63
2024/8/21,51.75,32.2,68,0,3,13,63
2024/8/21,174,32.1,68,0,3,14,63
2024/8/21,467,30.9,66,0,3,15,63
2024/8/21,528.75,28.8,72,0,3,16,63
2024/8/21,440,28.6,73,0,3,17,63
2024/8/21,446.25,28.9,72,0,3,18,63
2024/8/21,448.75,29,74,0,3,19,63
2024/8/21,429.25,28.6,77,0,3,20,63
2024/8/21,411.75,28.3,78,0,3,21,63
2024/8/21,380.5,27.9,85,0,3,22,63
2024/8/21,367.5,27.9,84,0,3,23,63
2024/8/22,507,27.6,80,0,4,0,62
2024/8/22,532,27.4,80,0,4,1,62
2024/8/22,488.25,27,85,0,4,2,62
2024/8/22,488.75,26.9,80,0,4,3,62
2024/8/22,488.75,26.8,79,0,4,4,62
2024/8/22,439,26.6,79,0,4,5,62
2024/8/22,259.75,26.6,79,0,4,6,62
2024/8/22,195,28.3,73,0,4,7,62
2024/8/22,121,30.2,66,0,4,8,62
2024/8/22,107,31.2,64,0,4,9,62
2024/8/22,-23.75,32.1,62,0,4,10,62
2024/8/22,-40,32,65,0,4,11,62
2024/8/22,9.25,32,69,0,4,12,62
2024/8/22,18.75,31.9,67,0,4,13,62
2024/8/22,120.75,31.9,65,0,4,14,62
2024/8/22,327,31.7,65,0,4,15,62
2024/8/22,373,31.7,66,0,4,16,62
2024/8/22,417.5,31.4,69,0,4,17,62
2024/8/22,435.5,30.7,71,0,4,18,62
2024/8/22,429.75,30.1,75,0,4,19,62
2024/8/22,430.5,29.5,79,0,4,20,62
2024/8/22,404.25,29.3,83,0,4,21,62
2024/8/22,391,29.3,86,0,4,22,62
2024/8/22,376.5,29,88,0,4,23,62
2024/8/23,509,28.6,89,0,5,0,62
2024/8/23,519.25,28.4,90,0,5,1,62
2024/8/23,493.75,28.3,91,0,5,2,62
2024/8/23,519.5,28,92,0,5,3,62
2024/8/23,478,27.9,93,0,5,4,62
2024/8/23,450.5,27.8,93,0,5,5,62
2024/8/23,290,27.7,94,0,5,6,62
2024/8/23,198,28.6,90,0,5,7,62
2024/8/23,175.75,29.8,79,0,5,8,62
2024/8/23,75,30.2,76,0,5,9,62
2024/8/23,-60.5,30.6,73,0,5,10,62
2024/8/23,-74.5,31.2,74,0,5,11,62
2024/8/23,-45.5,31.4,73,0,5,12,62
2024/8/23,-53.75,31.5,72,0,5,13,62
2024/8/23,105.25,31.8,70,0,5,14,62
2024/8/23,313,31.4,72,0,5,15,62
2024/8/23,372.75,30.9,74,0,5,16,62
2024/8/23,364.75,30.8,73,0,5,17,62
2024/8/23,417.75,30.6,73,0,5,18,62
2024/8/23,421.25,30.5,69,0,5,19,62
2024/8/23,416.5,29.9,75,0,5,20,62
2024/8/23,418,29.5,77,0,5,21,62
2024/8/23,397.25,29.3,80,0,5,22,62
2024/8/23,385,29,86,0,5,23,62
2024/8/24,534.25,29.1,86,0,6,0,62
2024/8/24,523,28.9,88,0,6,1,62
2024/8/24,507.25,28.3,90,0,6,2,62
2024/8/24,510.5,28.4,89,0,6,3,62
2024/8/24,470.25,28.4,88,0,6,4,62
2024/8/24,452.5,28.3,87,0,6,5,62
2024/8/24,311.5,28.2,87,0,6,6,62
2024/8/24,184,29,79,0,6,7,62
2024/8/24,93,30,74,0,6,8,62
2024/8/24,42.75,30.8,68,0,6,9,62
2024/8/24,-143.75,31.3,64,0,6,10,62
2024/8/24,-1,32.4,62,0,6,11,62
2024/8/24,58.25,32.5,67,0,6,12,62
2024/8/24,83.5,32,70,0,6,13,62
2024/8/24,193,31.3,76,0,6,14,62
2024/8/24,218.25,30.2,74,0,6,15,62
2024/8/24,245,30.2,71,0,6,16,62
2024/8/24,340.5,28.7,77,0,6,17,62
2024/8/24,447.5,28.2,78,0,6,18,62
2024/8/24,430.25,27.8,79,0,6,19,62
2024/8/24,412.25,27.8,78,0,6,20,62
2024/8/24,400.5,27.5,86,0,6,21,62
2024/8/24,407,27.6,86,0,6,22,62
2024/8/24,389.25,27.9,79,0,6,23,62
2024/8/25,511.25,27.4,79,0,0,0,62
2024/8/25,534.5,27.5,77,0,0,1,62
2024/8/25,403,27.1,85,0,0,2,62
2024/8/25,345.75,26.6,81,0,0,3,62
2024/8/25,326.75,26.6,83,0,0,4,62
2024/8/25,289.75,26.7,87,0,0,5,62
2024/8/25,296,26.6,88,0,0,6,62
2024/8/25,171,27.5,79,0,0,7,62
2024/8/25,159.25,29,73,0,0,8,62
2024/8/25,132.25,30.3,70,0,0,9,62
2024/8/25,106.25,31.8,63,0,0,10,62
2024/8/25,30,31.8,62,0,0,11,62
2024/8/25,67.5,31.6,65,0,0,12,62
2024/8/25,81.75,31.4,69,0,0,13,62
2024/8/25,103,32.4,64,0,0,14,62
2024/8/25,155.25,32.3,60,0,0,15,62
2024/8/25,267,31.1,70,0,0,16,62
2024/8/25,343.5,31.8,67,0,0,17,62
2024/8/25,402.25,31,71,0,0,18,62
2024/8/25,416.5,30.2,75,0,0,19,62
2024/8/25,437.75,29.6,78,0,0,20,62
2024/8/25,448.5,29.1,87,0,0,21,62
2024/8/25,411,29.2,85,0,0,22,62
2024/8/25,396.25,28.9,86,0,0,23,62
2024/8/26,499.5,28.7,84,0,1,0,63
2024/8/26,517.5,28.8,80,0,1,1,63
2024/8/26,491,28.4,89,0,1,2,63
2024/8/26,483.5,28.4,90,0,1,3,63
2024/8/26,487,28.2,91,0,1,4,63
2024/8/26,423.5,27.9,93,0,1,5,63
2024/8/26,305.5,26,93,1,1,6,63
2024/8/26,250.75,26.5,92,1,1,7,63
2024/8/26,152.5,28.2,83,0,1,8,63
2024/8/26,154.5,29.8,75,0,1,9,63
2024/8/26,80.5,31,71,0,1,10,63
2024/8/26,188.5,31.7,66,0,1,11,63
2024/8/26,254.25,31.1,72,0,1,12,63
2024/8/26,134.25,32,65,0,1,13,63
2024/8/26,232,31.3,69,0,1,14,63
2024/8/26,234.5,30.9,72,0,1,15,63
2024/8/26,285,30.9,69,0,1,16,63
2024/8/26,451.75,30.7,69,0,1,17,63
2024/8/26,473.25,30.1,72,0,1,18,63
2024/8/26,477,29.7,77,0,1,19,63
2024/8/26,464.75,29.7,78,0,1,20,63
2024/8/26,463.75,29.4,79,0,1,21,63
2024/8/26,435,29,80,0,1,22,63
2024/8/26,403,28.5,87,0,1,23,63
2024/8/27,512,28.3,88,0,2,0,63
2024/8/27,530.5,28,88,0,2,1,63
2024/8/27,487.25,27.6,87,0,2,2,63
2024/8/27,468,27.6,86,0,2,3,63
2024/8/27,474.75,27.6,86,0,2,4,63
2024/8/27,442,27.5,87,0,2,5,63
2024/8/27,305,27.6,87,0,2,6,63
2024/8/27,256.5,28.2,86,0,2,7,63
2024/8/27,169.5,28.9,80,0,2,8,63
2024/8/27,166.5,30.1,73,0,2,9,63
2024/8/27,21.75,30.9,69,0,2,10,63
2024/8/27,30.25,31.7,65,0,2,11,63
2024/8/27,156,32.5,63,0,2,12,63
2024/8/27,92.75,32.2,68,0,2,13,63
2024/8/27,223.5,32,67,0,2,14,63
2024/8/27,391,32,67,0,2,15,63
2024/8/27,464,31.9,68,0,2,16,63
2024/8/27,489.75,31.1,69,0,2,17,63
2024/8/27,530.25,30.3,71,0,2,18,63
2024/8/27,501.25,29.7,76,0,2,19,63
2024/8/27,479.75,29.5,77,0,2,20,63
2024/8/27,464.25,29.2,80,0,2,21,63
2024/8/27,443.25,29.1,87,0,2,22,63
2024/8/27,410,28.9,88,0,2,23,63
2024/8/28,528.5,28.4,90,0,3,0,63
2024/8/28,515.5,28.5,90,0,3,1,63
2024/8/28,505.5,28.1,91,0,3,2,63
2024/8/28,515.5,28.2,91,0,3,3,63
2024/8/28,479,27.7,92,0,3,4,63
2024/8/28,456,27.8,89,0,3,5,63
2024/8/28,340.25,27.7,88,0,3,6,63
2024/8/28,228,29,78,0,3,7,63
2024/8/28,186,30.3,72,0,3,8,63
2024/8/28,197.25,31.2,69,0,3,9,63
2024/8/28,80,32,67,0,3,10,63
2024/8/28,133.5,32.6,66,0,3,11,63
2024/8/28,138.75,32,71,0,3,12,63
2024/8/28,184,32.8,68,0,3,13,63
2024/8/28,315.5,33.3,63,0,3,14,63
2024/8/28,437.5,33.5,62,0,3,15,63
2024/8/28,521.5,32.8,66,0,3,16,63
2024/8/28,483.5,31.3,71,0,3,17,63
2024/8/28,536.5,30.7,75,0,3,18,63
2024/8/28,519,29.9,86,0,3,19,63
2024/8/28,501.75,29.8,85,0,3,20,63
2024/8/28,503.75,29.8,87,0,3,21,63
2024/8/28,498.5,29.6,87,0,3,22,63
2024/8/28,465.5,29.5,87,0,3,23,63
2024/8/29,564.25,29.5,88,0,4,0,64
2024/8/29,545.75,29.4,89,0,4,1,64
2024/8/29,545,29.3,89,0,4,2,64
2024/8/29,552,29.3,89,0,4,3,64
2024/8/29,503.25,28.9,87,0,4,4,64
2024/8/29,495.75,28.9,86,0,4,5,64
2024/8/29,378.5,28.7,88,0,4,6,64
2024/8/29,282,29.9,80,0,4,7,64
2024/8/29,239.25,31.1,74,0,4,8,64
2024/8/29,268.75,31.4,71,0,4,9,64
2024/8/29,173.75,32,68,0,4,10,64
2024/8/29,218.5,32.6,65,0,4,11,64
2024/8/29,322.75,32.8,65,0,4,12,64
2024/8/29,277.5,32.8,68,0,4,13,64
2024/8/29,346.25,32.8,68,0,4,14,64
2024/8/29,403.5,32.5,66,0,4,15,64
2024/8/29,590.5,32.9,67,0,4,16,64
2024/8/29,491.5,32.2,68,0,4,17,64
2024/8/29,470.75,30.2,77,0,4,18,64
2024/8/29,477.25,29.9,79,0,4,19,64
2024/8/29,472.25,29.3,77,0,4,20,64
2024/8/29,464,29.3,77,0,4,21,64
2024/8/29,435,29.3,78,0,4,22,64
2024/8/29,429.75,29.4,76,0,4,23,64
2024/8/30,544,29.5,75,0,5,0,63
2024/8/30,532.75,28.6,78,0,5,1,63
2024/8/30,518,27.9,83,0,5,2,63
2024/8/30,533,28.1,79,0,5,3,63
2024/8/30,495.25,28.4,77,0,5,4,63
2024/8/30,481.25,28.2,78,0,5,5,63
2024/8/30,366.5,28.2,78,0,5,6,63
2024/8/30,244.5,29.3,74,0,5,7,63
2024/8/30,176.5,30.8,71,0,5,8,63
2024/8/30,148.5,31.6,68,0,5,9,63
2024/8/30,71.25,32,65,0,5,10,63
2024/8/30,80.25,32.7,64,0,5,11,63
2024/8/30,46.75,33.3,63,0,5,12,63
2024/8/30,119,33.4,64,0,5,13,63
2024/8/30,213,33.6,65,0,5,14,63
2024/8/30,285,33.5,63,0,5,15,63
2024/8/30,402.75,33,64,0,5,16,63
2024/8/30,452.5,32.6,66,0,5,17,63
2024/8/30,488.25,31.7,70,0,5,18,63
2024/8/30,482,31.1,73,0,5,19,63
2024/8/30,476,30.8,73,0,5,20,63
2024/8/30,469.25,30.7,74,0,5,21,63
2024/8/30,460,30.7,75,0,5,22,63
2024/8/30,444.5,30.4,75,0,5,23,63
2024/8/31,558.5,30.2,79,0,6,0,64
2024/8/31,544,29.8,83,0,6,1,64
